,country_id,country_value,indicator_name,year,value,region,incomeLevel,lendingType,longitude,latitude
29109,8S,South Asia,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2021,,Aggregates,Aggregates,Aggregates,,
29110,8S,South Asia,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2020,,Aggregates,Aggregates,Aggregates,,
29111,8S,South Asia,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2019,,Aggregates,Aggregates,Aggregates,,
29112,8S,South Asia,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2018,,Aggregates,Aggregates,Aggregates,,
29113,8S,South Asia,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2017,,Aggregates,Aggregates,Aggregates,,
29114,8S,South Asia,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2016,,Aggregates,Aggregates,Aggregates,,
29115,T5,South Asia (IDA & IBRD),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2024,,Aggregates,Aggregates,Aggregates,,
29116,T5,South Asia (IDA & IBRD),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2023,,Aggregates,Aggregates,Aggregates,,
29117,T5,South Asia (IDA & IBRD),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2022,,Aggregates,Aggregates,Aggregates,,
29118,T5,South Asia (IDA & IBRD),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2021,,Aggregates,Aggregates,Aggregates,,
29119,T5,South Asia (IDA & IBRD),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2020,,Aggregates,Aggregates,Aggregates,,
29120,T5,South Asia (IDA & IBRD),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2019,,Aggregates,Aggregates,Aggregates,,
29121,T5,South Asia (IDA & IBRD),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2018,,Aggregates,Aggregates,Aggregates,,
29122,T5,South Asia (IDA & IBRD),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2017,,Aggregates,Aggregates,Aggregates,,
29123,T5,South Asia (IDA & IBRD),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2016,,Aggregates,Aggregates,Aggregates,,
29124,ZG,Sub-Saharan Africa,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2024,0.875773874341246,Aggregates,Aggregates,Aggregates,,
29125,ZG,Sub-Saharan Africa,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2023,0.975730411015061,Aggregates,Aggregates,Aggregates,,
29126,ZG,Sub-Saharan Africa,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2022,1.05656124846133,Aggregates,Aggregates,Aggregates,,
29127,ZG,Sub-Saharan Africa,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2021,1.19219152344476,Aggregates,Aggregates,Aggregates,,
29128,ZG,Sub-Saharan Africa,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2020,1.28824308280015,Aggregates,Aggregates,Aggregates,,
29129,ZG,Sub-Saharan Africa,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2019,1.43844278706674,Aggregates,Aggregates,Aggregates,,
29130,ZG,Sub-Saharan Africa,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2018,1.56006120192564,Aggregates,Aggregates,Aggregates,,
29131,ZG,Sub-Saharan Africa,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2017,1.69829350562727,Aggregates,Aggregates,Aggregates,,
29132,ZG,Sub-Saharan Africa,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2016,1.88812046621224,Aggregates,Aggregates,Aggregates,,
29133,ZF,Sub-Saharan Africa (excluding high income),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2024,0.969346161558909,Aggregates,Aggregates,Aggregates,,
29134,ZF,Sub-Saharan Africa (excluding high income),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2023,1.08052229165076,Aggregates,Aggregates,Aggregates,,
29135,ZF,Sub-Saharan Africa (excluding high income),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2022,1.16828543616238,Aggregates,Aggregates,Aggregates,,
29136,ZF,Sub-Saharan Africa (excluding high income),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2021,1.31430695584012,Aggregates,Aggregates,Aggregates,,
29137,ZF,Sub-Saharan Africa (excluding high income),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2020,1.4253799513009,Aggregates,Aggregates,Aggregates,,
29138,ZF,Sub-Saharan Africa (excluding high income),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2019,1.58991153704435,Aggregates,Aggregates,Aggregates,,
29139,ZF,Sub-Saharan Africa (excluding high income),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2018,1.72334508082376,Aggregates,Aggregates,Aggregates,,
29140,ZF,Sub-Saharan Africa (excluding high income),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2017,1.87651837138872,Aggregates,Aggregates,Aggregates,,
29141,ZF,Sub-Saharan Africa (excluding high income),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2016,2.08439966187779,Aggregates,Aggregates,Aggregates,,
29142,T6,Sub-Saharan Africa (IDA & IBRD countries),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2024,0.875773874341247,Aggregates,Aggregates,Aggregates,,
29143,T6,Sub-Saharan Africa (IDA & IBRD countries),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2023,0.975730411015061,Aggregates,Aggregates,Aggregates,,
29144,T6,Sub-Saharan Africa (IDA & IBRD countries),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2022,1.05656124846133,Aggregates,Aggregates,Aggregates,,
29145,T6,Sub-Saharan Africa (IDA & IBRD countries),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2021,1.19219152344476,Aggregates,Aggregates,Aggregates,,
29146,T6,Sub-Saharan Africa (IDA & IBRD countries),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2020,1.28824308280015,Aggregates,Aggregates,Aggregates,,
29147,T6,Sub-Saharan Africa (IDA & IBRD countries),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2019,1.43844278706674,Aggregates,Aggregates,Aggregates,,
29148,T6,Sub-Saharan Africa (IDA & IBRD countries),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2018,1.56006120192564,Aggregates,Aggregates,Aggregates,,
29149,T6,Sub-Saharan Africa (IDA & IBRD countries),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2017,1.69829350562727,Aggregates,Aggregates,Aggregates,,
29150,T6,Sub-Saharan Africa (IDA & IBRD countries),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2016,1.88812046621224,Aggregates,Aggregates,Aggregates,,
29151,XT,Upper middle income,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2024,,Aggregates,Aggregates,Aggregates,,
29152,XT,Upper middle income,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2023,,Aggregates,Aggregates,Aggregates,,
29153,XT,Upper middle income,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2022,,Aggregates,Aggregates,Aggregates,,
29154,XT,Upper middle income,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2021,,Aggregates,Aggregates,Aggregates,,
29155,XT,Upper middle income,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2020,,Aggregates,Aggregates,Aggregates,,
29156,XT,Upper middle income,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2019,,Aggregates,Aggregates,Aggregates,,
29157,XT,Upper middle income,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2018,,Aggregates,Aggregates,Aggregates,,
29158,XT,Upper middle income,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2017,,Aggregates,Aggregates,Aggregates,,
29159,XT,Upper middle income,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2016,,Aggregates,Aggregates,Aggregates,,
29160,1W,World,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2024,0.28,Aggregates,Aggregates,Aggregates,,
29161,1W,World,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2023,0.29,Aggregates,Aggregates,Aggregates,,
29162,1W,World,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2022,0.3,Aggregates,Aggregates,Aggregates,,
29163,1W,World,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2021,0.32,Aggregates,Aggregates,Aggregates,,
29164,1W,World,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2020,0.33,Aggregates,Aggregates,Aggregates,,
29165,1W,World,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2019,0.35,Aggregates,Aggregates,Aggregates,,
29166,1W,World,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2018,0.36,Aggregates,Aggregates,Aggregates,,
29167,1W,World,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2017,0.38,Aggregates,Aggregates,Aggregates,,
29168,1W,World,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2016,0.4,Aggregates,Aggregates,Aggregates,,
29169,AF,Afghanistan,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2024,0.1,"Middle East, North Africa, Afghanistan & Pakistan",Low income,IDA,69.1761,34.5228
29170,AF,Afghanistan,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2023,0.1,"Middle East, North Africa, Afghanistan & Pakistan",Low income,IDA,69.1761,34.5228
29171,AF,Afghanistan,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2022,0.1,"Middle East, North Africa, Afghanistan & Pakistan",Low income,IDA,69.1761,34.5228
29172,AF,Afghanistan,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2021,0.1,"Middle East, North Africa, Afghanistan & Pakistan",Low income,IDA,69.1761,34.5228
29173,AF,Afghanistan,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2020,0.1,"Middle East, North Africa, Afghanistan & Pakistan",Low income,IDA,69.1761,34.5228
29174,AF,Afghanistan,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2019,0.1,"Middle East, North Africa, Afghanistan & Pakistan",Low income,IDA,69.1761,34.5228
29175,AF,Afghanistan,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2018,0.1,"Middle East, North Africa, Afghanistan & Pakistan",Low income,IDA,69.1761,34.5228
29176,AF,Afghanistan,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2017,0.1,"Middle East, North Africa, Afghanistan & Pakistan",Low income,IDA,69.1761,34.5228
29177,AF,Afghanistan,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2016,0.1,"Middle East, North Africa, Afghanistan & Pakistan",Low income,IDA,69.1761,34.5228
29178,AL,Albania,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2024,0.1,Europe & Central Asia,Upper middle income,IBRD,19.8172,41.3317
29179,AL,Albania,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2023,0.1,Europe & Central Asia,Upper middle income,IBRD,19.8172,41.3317
29180,AL,Albania,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2022,0.1,Europe & Central Asia,Upper middle income,IBRD,19.8172,41.3317
29181,AL,Albania,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2021,0.1,Europe & Central Asia,Upper middle income,IBRD,19.8172,41.3317
29182,AL,Albania,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2020,0.1,Europe & Central Asia,Upper middle income,IBRD,19.8172,41.3317
29183,AL,Albania,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2019,0.1,Europe & Central Asia,Upper middle income,IBRD,19.8172,41.3317
29184,AL,Albania,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2018,0.1,Europe & Central Asia,Upper middle income,IBRD,19.8172,41.3317
29185,AL,Albania,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2017,0.1,Europe & Central Asia,Upper middle income,IBRD,19.8172,41.3317
29186,AL,Albania,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2016,0.1,Europe & Central Asia,Upper middle income,IBRD,19.8172,41.3317
29187,DZ,Algeria,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2024,0.1,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,3.05097,36.7397
29188,DZ,Algeria,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2023,0.1,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,3.05097,36.7397
29189,DZ,Algeria,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2022,0.1,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,3.05097,36.7397
29190,DZ,Algeria,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2021,0.1,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,3.05097,36.7397
29191,DZ,Algeria,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2020,0.1,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,3.05097,36.7397
29192,DZ,Algeria,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2019,0.1,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,3.05097,36.7397
29193,DZ,Algeria,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2018,0.1,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,3.05097,36.7397
29194,DZ,Algeria,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2017,0.1,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,3.05097,36.7397
29195,DZ,Algeria,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2016,0.1,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,3.05097,36.7397
29196,AS,American Samoa,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2024,,East Asia & Pacific,High income,Not classified,-170.691,-14.2846
29197,AS,American Samoa,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2023,,East Asia & Pacific,High income,Not classified,-170.691,-14.2846
29198,AS,American Samoa,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2022,,East Asia & Pacific,High income,Not classified,-170.691,-14.2846
29199,AS,American Samoa,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2021,,East Asia & Pacific,High income,Not classified,-170.691,-14.2846
29200,AS,American Samoa,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2020,,East Asia & Pacific,High income,Not classified,-170.691,-14.2846
29201,AS,American Samoa,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2019,,East Asia & Pacific,High income,Not classified,-170.691,-14.2846
29202,AS,American Samoa,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2018,,East Asia & Pacific,High income,Not classified,-170.691,-14.2846
29203,AS,American Samoa,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2017,,East Asia & Pacific,High income,Not classified,-170.691,-14.2846
29204,AS,American Samoa,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2016,,East Asia & Pacific,High income,Not classified,-170.691,-14.2846
29205,AD,Andorra,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2024,,Europe & Central Asia,High income,Not classified,1.5218,42.5075
29206,AD,Andorra,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2023,,Europe & Central Asia,High income,Not classified,1.5218,42.5075
29207,AD,Andorra,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2022,,Europe & Central Asia,High income,Not classified,1.5218,42.5075
29208,AD,Andorra,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2021,,Europe & Central Asia,High income,Not classified,1.5218,42.5075
29209,AD,Andorra,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2020,,Europe & Central Asia,High income,Not classified,1.5218,42.5075
29210,AD,Andorra,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2019,,Europe & Central Asia,High income,Not classified,1.5218,42.5075
